processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors;;;;
26098000;0;0;0;0;0;0;0;0;22;4;26;15;34;53;0;0;0;0;39;17;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;-13
26100000;0;0;0;0;0;0;0;0;22;4;26;15;34;55;0;0;0;0;39;3;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-27
26102000;0;0;0;0;0;0;0;0;22;4;26;15;34;57;0;0;0;0;36;3;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-27
26104000;0;0;0;0;0;0;0;0;22;4;26;15;34;59;0;0;0;0;40;18;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;-12
26106000;0;0;0;0;0;0;0;0;22;4;26;15;35;1;0;0;0;0;46;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;17
26108000;0;0;0;0;0;0;0;0;22;4;26;15;35;3;0;0;0;0;47;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;11
26110000;0;0;0;0;0;0;0;0;22;4;26;15;35;5;0;0;0;0;50;9;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-21
26112000;0;0;0;0;0;0;0;0;22;4;26;15;35;7;0;0;0;0;49;17;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-13
26114000;0;0;0;0;0;0;0;0;22;4;26;15;35;9;0;0;0;0;45;6;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-24
26116000;0;0;0;0;0;0;0;0;22;4;26;15;35;11;0;0;0;0;45;12;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-18
26118000;0;0;0;0;0;0;0;0;22;4;26;15;35;13;0;0;0;0;45;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;6
26120000;0;0;0;0;0;0;0;0;22;4;26;15;35;15;0;0;0;0;46;7;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-23
26122000;0;0;0;0;0;0;0;0;22;4;26;15;35;17;0;0;0;0;44;10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-20
26124000;0;0;0;0;0;0;0;0;22;4;26;15;35;19;0;0;0;0;44;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-5
26126000;0;0;0;0;0;0;0;0;22;4;26;15;35;21;0;0;0;0;43;23;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-7
26128000;0;0;0;0;0;0;0;0;22;4;26;15;35;23;0;0;0;0;39;8;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-22
26130000;0;0;0;0;0;0;0;0;22;4;26;15;35;25;0;0;0;0;39;21;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-9
26132000;0;0;0;0;0;0;0;0;22;4;26;15;35;27;0;0;0;0;40;-4;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-34
26134000;0;0;0;0;0;0;0;0;22;4;26;15;35;29;0;0;0;0;38;10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;-20
26136000;0;0;0;0;0;0;0;0;22;4;26;15;35;31;0;0;0;0;35;-10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-40
26138000;0;0;0;0;0;0;0;0;22;4;26;15;35;33;0;0;0;0;36;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-5
26140000;0;0;0;0;0;0;0;0;22;4;26;15;35;35;0;0;0;0;35;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;-5
26142000;0;0;0;0;0;0;0;0;22;4;26;15;35;37;0;0;0;0;35;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;0
26144000;0;0;0;0;0;0;0;0;22;4;26;15;35;39;0;0;0;0;35;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;5
26146000;0;0;0;0;0;0;0;0;22;4;26;15;35;41;0;0;0;0;35;-25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-55
26148000;0;0;0;0;0;0;0;0;22;4;26;15;35;43;0;0;0;0;34;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;0
26150000;0;0;0;0;0;0;0;0;22;4;26;15;35;45;0;0;0;0;33;12;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-18
26152000;0;0;0;0;0;0;0;0;22;4;26;15;35;47;0;0;0;0;35;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-5
26154000;0;0;0;0;0;0;0;0;22;4;26;15;35;49;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811 CozIR;;;;0
26156000;0;0;0;0;0;0;0;0;22;4;26;15;35;51;0;0;0;0;35;-20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-50
26158000;0;0;0;0;0;0;0;0;22;4;26;15;35;53;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811 CozIR;;;;0
26160000;0;0;0;0;0;0;0;0;22;4;26;15;35;55;0;0;0;0;35;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-1
26162000;0;0;0;0;0;0;0;0;22;4;26;15;35;57;0;0;0;0;36;6;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-24
26164000;0;0;0;0;0;0;0;0;22;4;26;15;35;59;0;0;0;0;42;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-5
26166000;0;0;0;0;0;0;0;0;22;4;26;15;36;1;0;0;0;0;44;13;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;-17
26168000;0;0;0;0;0;0;0;0;22;4;26;15;36;3;0;0;0;0;46;14;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-16
26170000;0;0;0;0;0;0;0;0;22;4;26;15;36;5;0;0;0;0;48;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;17
26172000;0;0;0;0;0;0;0;0;22;4;26;15;36;7;0;0;0;0;50;16;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-14
26174000;0;0;0;0;0;0;0;0;22;4;26;15;36;9;0;0;0;0;59;45;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;15
26176000;0;0;0;0;0;0;0;0;22;4;26;15;36;11;0;0;0;0;65;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;33
26178000;0;0;0;0;0;0;0;0;22;4;26;15;36;13;0;0;0;0;74;99;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;69
26180000;0;0;0;0;0;0;0;0;22;4;26;15;36;15;0;0;0;0;87;105;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;75
26182000;0;0;0;0;0;0;0;0;22;4;26;15;36;17;0;0;0;0;99;127;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;97
26184000;0;0;0;0;0;0;0;0;22;4;26;15;36;19;0;0;0;0;111;147;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;117
26186000;0;0;0;0;0;0;0;0;22;4;26;15;36;21;0;0;0;0;129;166;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;136
26188000;0;0;0;0;0;0;0;0;22;4;26;15;36;23;0;0;0;0;142;157;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;127
26190000;0;0;0;0;0;0;0;0;22;4;26;15;36;25;0;0;0;0;156;189;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;159
26192000;0;0;0;0;0;0;0;0;22;4;26;15;36;27;0;0;0;0;172;207;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;177
26194000;0;0;0;0;0;0;0;0;22;4;26;15;36;29;0;0;0;0;183;180;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;150
26196000;0;0;0;0;0;0;0;0;22;4;26;15;36;31;0;0;0;0;199;221;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;191
26198000;0;0;0;0;0;0;0;0;22;4;26;15;36;33;0;0;0;0;216;301;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;271
26200000;0;0;0;0;0;0;0;0;22;4;26;15;36;35;0;0;0;0;231;259;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;229
26202000;0;0;0;0;0;0;0;0;22;4;26;15;36;37;0;0;0;0;244;252;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;222
26204000;0;0;0;0;0;0;0;0;22;4;26;15;36;39;0;0;0;0;256;287;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;257
26206000;0;0;0;0;0;0;0;0;22;4;26;15;36;41;0;0;0;0;267;287;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;257
26208000;0;0;0;0;0;0;0;0;22;4;26;15;36;43;0;0;0;0;279;294;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;264
26210000;0;0;0;0;0;0;0;0;22;4;26;15;36;45;0;0;0;0;287;271;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;241
26212000;0;0;0;0;0;0;0;0;22;4;26;15;36;47;0;0;0;0;294;302;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;272
26214000;0;0;0;0;0;0;0;0;22;4;26;15;36;49;0;0;0;0;301;287;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;257
26216000;0;0;0;0;0;0;0;0;22;4;26;15;36;51;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811 CozIR;;;;0
26218000;0;0;0;0;0;0;0;0;22;4;26;15;36;53;0;0;0;0;326;313;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;283
26220000;0;0;0;0;0;0;0;0;22;4;26;15;36;55;0;0;0;0;337;352;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;322
26222000;0;0;0;0;0;0;0;0;22;4;26;15;36;57;0;0;0;0;345;338;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;308
26224000;0;0;0;0;0;0;0;0;22;4;26;15;36;59;0;0;0;0;350;357;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;327
26226000;0;0;0;0;0;0;0;0;22;4;26;15;37;1;0;0;0;0;361;352;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;322
26228000;0;0;0;0;0;0;0;0;22;4;26;15;37;3;0;0;0;0;369;356;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;326
26230000;0;0;0;0;0;0;0;0;22;4;26;15;37;5;0;0;0;0;369;376;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;346
26232000;0;0;0;0;0;0;0;0;22;4;26;15;37;7;0;0;0;0;369;340;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;310
26234000;0;0;0;0;0;0;0;0;22;4;26;15;37;9;0;0;0;0;372;335;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;305
26236000;0;0;0;0;0;0;0;0;22;4;26;15;37;11;0;0;0;0;381;392;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;362
26238000;0;0;0;0;0;0;0;0;22;4;26;15;37;13;0;0;0;0;388;392;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;362
26240000;0;0;0;0;0;0;0;0;22;4;26;15;37;15;0;0;0;0;393;368;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;338
26242000;0;0;0;0;0;0;0;0;22;4;26;15;37;17;0;0;0;0;396;400;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;370
26244000;0;0;0;0;0;0;0;0;22;4;26;15;37;19;0;0;0;0;402;400;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;370
26246000;0;0;0;0;0;0;0;0;22;4;26;15;37;21;0;0;0;0;405;368;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;338
26248000;0;0;0;0;0;0;0;0;22;4;26;15;37;23;0;0;0;0;406;368;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;338
26250000;0;0;0;0;0;0;0;0;22;4;26;15;37;25;0;0;0;0;411;378;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;348
26252000;0;0;0;0;0;0;0;0;22;4;26;15;37;27;0;0;0;0;411;398;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;368
26254000;0;0;0;0;0;0;0;0;22;4;26;15;37;29;0;0;0;0;418;406;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;376
26256000;0;0;0;0;0;0;0;0;22;4;26;15;37;31;0;0;0;0;416;353;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;323
26258000;0;0;0;0;0;0;0;0;22;4;26;15;37;33;0;0;0;0;416;375;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;345
26260000;0;0;0;0;0;0;0;0;22;4;26;15;37;35;0;0;0;0;424;398;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;368
26262000;0;0;0;0;0;0;0;0;22;4;26;15;37;37;0;0;0;0;427;406;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;376
26264000;0;0;0;0;0;0;0;0;22;4;26;15;37;39;0;0;0;0;431;406;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;376
26266000;0;0;0;0;0;0;0;0;22;4;26;15;37;41;0;0;0;0;432;409;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;379
26268000;0;0;0;0;0;0;0;0;22;4;26;15;37;43;0;0;0;0;433;399;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;369
26270000;0;0;0;0;0;0;0;0;22;4;26;15;37;45;0;0;0;0;440;424;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;394
26272000;0;0;0;0;0;0;0;0;22;4;26;15;37;47;0;0;0;0;445;442;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;412
26274000;0;0;0;0;0;0;0;0;22;4;26;15;37;49;0;0;0;0;448;454;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;424
26276000;0;0;0;0;0;0;0;0;22;4;26;15;37;51;0;0;0;0;457;433;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-335.83; SDS011 BME680 CCS811;;;;403
26278000;0;0;0;0;0;0;0;0;22;4;26;15;37;53;0;0;0;0;454;430;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;400
26280000;0;0;0;0;0;0;0;0;22;4;26;15;37;55;0;0;0;0;456;433;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;403
26282000;0;0;0;0;0;0;0;0;22;4;26;15;37;57;0;0;0;0;460;422;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;392
26284000;0;0;0;0;0;0;0;0;22;4;26;15;37;59;0;0;0;0;460;410;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;380
26286000;0;0;0;0;0;0;0;0;22;4;26;15;38;1;0;0;0;0;462;425;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;395
26288000;0;0;0;0;0;0;0;0;22;4;26;15;38;3;0;0;0;0;464;405;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;375
26290000;0;0;0;0;0;0;0;0;22;4;26;15;38;5;0;0;0;0;459;413;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;383
26292000;0;0;0;0;0;0;0;0;22;4;26;15;38;7;0;0;0;0;456;391;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;361
26294000;0;0;0;0;0;0;0;0;22;4;26;15;38;9;0;0;0;0;452;406;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-343.09; SDS011 BME680 CCS811;;;;376
26296000;0;0;0;0;0;0;0;0;22;4;26;15;38;11;0;0;0;0;452;430;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;400
26298000;0;0;0;0;0;0;0;0;22;4;26;15;38;13;0;0;0;0;454;427;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;397
26300000;0;0;0;0;0;0;0;0;22;4;26;15;38;15;0;0;0;0;459;448;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;418
26302000;0;0;0;0;0;0;0;0;22;4;26;15;38;17;0;0;0;0;457;405;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;375
26304000;0;0;0;0;0;0;0;0;22;4;26;15;38;19;0;0;0;0;460;448;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;418
26306000;0;0;0;0;0;0;0;0;22;4;26;15;38;21;0;0;0;0;457;421;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;391
26308000;0;0;0;0;0;0;0;0;22;4;26;15;38;23;0;0;0;0;453;414;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-343.09; SDS011 BME680 CCS811;;;;384
26310000;0;0;0;0;0;0;0;0;22;4;26;15;38;25;0;0;0;0;452;395;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;365
26312000;0;0;0;0;0;0;0;0;22;4;26;15;38;27;0;0;0;0;455;438;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;408
26314000;0;0;0;0;0;0;0;0;22;4;26;15;38;29;0;0;0;0;460;407;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;377
26316000;0;0;0;0;0;0;0;0;22;4;26;15;38;31;0;0;0;0;462;412;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;382
26318000;0;0;0;0;0;0;0;0;22;4;26;15;38;33;0;0;0;0;467;452;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;422
26320000;0;0;0;0;0;0;0;0;22;4;26;15;38;35;0;0;0;0;468;443;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;413
26322000;0;0;0;0;0;0;0;0;22;4;26;15;38;37;0;0;0;0;470;425;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;395
26324000;0;0;0;0;0;0;0;0;22;4;26;15;38;39;0;0;0;0;471;454;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;424
26326000;0;0;0;0;0;0;0;0;22;4;26;15;38;41;0;0;0;0;476;437;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;407
26328000;0;0;0;0;0;0;0;0;22;4;26;15;38;43;0;0;0;0;482;458;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;428
26330000;0;0;0;0;0;0;0;0;22;4;26;15;38;45;0;0;0;0;478;452;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;422
26332000;0;0;0;0;0;0;0;0;22;4;26;15;38;47;0;0;0;0;474;412;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;382
26334000;0;0;0;0;0;0;0;0;22;4;26;15;38;49;0;0;0;0;474;461;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;431
26336000;0;0;0;0;0;0;0;0;22;4;26;15;38;51;0;0;0;0;467;392;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;362
26338000;0;0;0;0;0;0;0;0;22;4;26;15;38;53;0;0;0;0;465;452;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;422
26340000;0;0;0;0;0;0;0;0;22;4;26;15;38;55;0;0;0;0;469;460;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;430
26342000;0;0;0;0;0;0;0;0;22;4;26;15;38;57;0;0;0;0;470;466;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;436
26344000;0;0;0;0;0;0;0;0;22;4;26;15;38;59;0;0;0;0;471;434;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;404
26346000;0;0;0;0;0;0;0;0;22;4;26;15;39;1;0;0;0;0;468;396;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;366
26348000;0;0;0;0;0;0;0;0;22;4;26;15;39;3;0;0;0;0;468;472;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;442
26350000;0;0;0;0;0;0;0;0;22;4;26;15;39;5;0;0;0;0;467;413;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-343.09; SDS011 BME680 CCS811;;;;383
26352000;0;0;0;0;0;0;0;0;22;4;26;15;39;7;0;0;0;0;471;463;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;433
26354000;0;0;0;0;0;0;0;0;22;4;26;15;39;9;0;0;0;0;472;458;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;428
26356000;0;0;0;0;0;0;0;0;22;4;26;15;39;11;0;0;0;0;475;460;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;430
26358000;0;0;0;0;0;0;0;0;22;4;26;15;39;13;0;0;0;0;474;445;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;415
26360000;0;0;0;0;0;0;0;0;22;4;26;15;39;15;0;0;0;0;474;476;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;446
26362000;0;0;0;0;0;0;0;0;22;4;26;15;39;17;0;0;0;0;473;403;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;373
26364000;0;0;0;0;0;0;0;0;22;4;26;15;39;19;0;0;0;0;473;440;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;410
26366000;0;0;0;0;0;0;0;0;22;4;26;15;39;21;0;0;0;0;470;460;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;430
26368000;0;0;0;0;0;0;0;0;22;4;26;15;39;23;0;0;0;0;464;407;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;377
26370000;0;0;0;0;0;0;0;0;22;4;26;15;39;25;0;0;0;0;471;494;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;464
26372000;0;0;0;0;0;0;0;0;22;4;26;15;39;27;0;0;0;0;478;465;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;435
26374000;0;0;0;0;0;0;0;0;22;4;26;15;39;29;0;0;0;0;482;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;456
26376000;0;0;0;0;0;0;0;0;22;4;26;15;39;31;0;0;0;0;481;434;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;404
